site_uri,site_name,latitude,longitude,geonames_id
http://www.wikidata.org/entity/Q3620623,Apigliano,40.20288,18.26919,
http://www.wikidata.org/entity/Q3316213,Kainua,44.3370515,11.2038579,
http://www.wikidata.org/entity/Q3616680,anfiteatro romano di Ancona,43.623142,13.512171,
http://www.wikidata.org/entity/Q3604769,Acropoli di Alatri,41.724717,13.344505,11857034
http://www.wikidata.org/entity/Q3517625,tempio di Talamonaccio,42.55166667,11.16972222,
http://www.wikidata.org/entity/Q3621968,Area archeologica di Capo Colonna,39.0289,17.2051,
http://www.wikidata.org/entity/Q3621493,Archeoparco del Basileus,40.6833,15.6,
http://www.wikidata.org/entity/Q3618727,Antinum,41.889111111111,13.473805555556,
http://www.wikidata.org/entity/Q3604872,Ad Decimum,41.8027,12.639,
http://www.wikidata.org/entity/Q3589176,Epipoli,37.090582,15.218682,
http://www.wikidata.org/entity/Q3616688,Anfiteatro romano di Teramo,42.6579,13.7032,
http://www.wikidata.org/entity/Q3542035,tomba del Diavolino II,42.8757,10.9944,
http://www.wikidata.org/entity/Q3531028,tomba del Belvedere,42.8695165,10.9828734,
http://www.wikidata.org/entity/Q3457868,Porta Caelimontana e Porta Querquetulana,41.8856,12.4952,
http://www.wikidata.org/entity/Q3309400,tempio di Giove,40.7499,14.4845,
http://www.wikidata.org/entity/Q3531051,Tomba di Vigna Grande,43.008732,11.947319,
http://www.wikidata.org/entity/Q3604735,Acquedotto romano di Catania,37.5494,14.9555,
http://www.wikidata.org/entity/Q3616684,anfiteatro romano di Rimini,44.06027,12.5754,
http://www.wikidata.org/entity/Q3606949,Agyrion,37.657497,14.522598,
http://www.wikidata.org/entity/Q3517528,Tempio di Iside,40.7492,14.4883,
http://www.wikidata.org/entity/Q3621757,Arco augusteo di Siracusa,37.073657,15.280068,
http://www.wikidata.org/entity/Q3618645,Antico porto di Atri,42.585,14.0894,
http://www.wikidata.org/entity/Q3618615,Antiche Mura,45.5428,12.6386,
http://www.wikidata.org/entity/Q3531041,Tomba dell'Iscrizione,43.0242,11.9455,
http://www.wikidata.org/entity/Q3485425,Vitozza,42.6778,11.7569,
http://www.wikidata.org/entity/Q3616681,Anfiteatro Romano di Arezzo,43.4606,11.8806,
http://www.wikidata.org/entity/Q3604770,Acropoli di Arpino,41.649154,13.617731,8960167
http://www.wikidata.org/entity/Q3606501,Ager Vaticanus,41.9054,12.4662,
http://www.wikidata.org/entity/Q3531032,Tomba del Granduca,43.0339,11.9597,
http://www.wikidata.org/entity/Q3621777,Arco di Gaio e Lucio Cesari,41.892631,12.486033,
http://www.wikidata.org/entity/Q3517716,Tempio Etrusco di Punta della Vipera,42.0463351,11.8256075,
http://www.wikidata.org/entity/Q3527911,teatro romano di Aosta,45.73841,7.3223,
http://www.wikidata.org/entity/Q3531036,Tomba del Poggio al Moro,43.0183,11.9262,
http://www.wikidata.org/entity/Q3531046,Tomba della Scimmia,43.0304863,11.9520681,
http://www.wikidata.org/entity/Q3531097,Tomba dei Caronti,42.25044444,11.76986111,
http://www.wikidata.org/entity/Q3471777,santuario nuragico di Abini,40.145277777778,9.0927777777778,
http://www.wikidata.org/entity/Q3554226,Teate,42.346992,14.168101,
http://www.wikidata.org/entity/Q3531116,tomba dei Rilievi,42.0071,12.1026,
http://www.wikidata.org/entity/Q3555920,Tempio di Era,40.419294444444,15.005280555556,10378390
http://www.wikidata.org/entity/Q3558833,Villa di Tiberio,41.2507,13.44979,
http://www.wikidata.org/entity/Q3364865,parco archeologico urbano dell'antica Picentia,40.643444,14.884121,
http://www.wikidata.org/entity/Q3621780,Arco di Malborghetto,42.052398,12.487033,
http://www.wikidata.org/entity/Q3307980,Villa Gordiani,41.8942,12.5538,
http://www.wikidata.org/entity/Q3621766,Arco del Sacramento,41.131,14.7736,
http://www.wikidata.org/entity/Q3621776,Arco di Druso e Germanico,42.7333,12.7371,
http://www.wikidata.org/entity/Q3363950,Parco archeologico di Baratti e Populonia,42.991022,10.510601,
http://www.wikidata.org/entity/Q3531034,Tomba del Leone,43.0306059,11.9521535,
http://www.wikidata.org/entity/Q3531048,Tomba della Tassinara,43.0237,11.9638,
http://www.wikidata.org/entity/Q3603264,abbazia di Sant'Angelo in Formis,41.118242,14.260573,3167446
http://www.wikidata.org/entity/Q3515797,Tarquinia,42.254532,11.758173,
http://www.wikidata.org/entity/Q3621783,Arco di Portogallo,41.9031,12.4796,
http://www.wikidata.org/entity/Q3305261,Melone del Sodo II,43.281205,11.966126,
http://www.wikidata.org/entity/Q3307651,Mevaniola,43.988,11.9044,
http://www.wikidata.org/entity/Q3621967,Area archeologica della Secca di Castrocucco,40.0,15.7167,
http://www.wikidata.org/entity/Q3621969,Area archeologica di Capo la Timpa,40.0,15.7167,
http://www.wikidata.org/entity/Q3608794,Albintimilium,43.78928,7.62674,
http://www.wikidata.org/entity/Q3305262,Melone del Sodo I,43.280264,11.968819,
http://www.wikidata.org/entity/Q3604250,Acerenthia,39.2579,16.814,
http://www.wikidata.org/entity/Q3517663,Tempio del Belvedere,42.7225286,12.1198882,
http://www.wikidata.org/entity/Q3607386,Akrillai,37.03333333,14.68333333,
http://www.wikidata.org/entity/Q3542041,Tumulo di Poggio Gaiella,43.0438,11.9489,
http://www.wikidata.org/entity/Q3531065,Tomba di Boschetti,43.7962,11.0645,
http://www.wikidata.org/entity/Q3531047,Tomba di Mezzavia,43.29157,11.95029,
http://www.wikidata.org/entity/Q3607827,Alba Docilia,44.333841,8.511766,
http://www.wikidata.org/entity/Q3305266,Tumulo di Camucia,43.259869,11.974117,
http://www.wikidata.org/entity/Q3620489,Anxanum,42.2309,14.3903,
http://www.wikidata.org/entity/Q3604871,Ad Duas Lauros,41.878938,12.548943,
http://www.wikidata.org/entity/Q3621786,Arco di Riccardo,45.647809126242,13.768900391705,
http://www.wikidata.org/entity/Q3517526,tempio di Iside,41.132373,14.780887,
http://www.wikidata.org/entity/Q3328227,mura di Vetulonia,42.859064,10.97265,
http://www.wikidata.org/entity/Q3616683,anfiteatro romano di Benevento,41.1324,14.7674,
http://www.wikidata.org/entity/Q3620580,Apeneste,41.716666666667,16.05,
http://www.wikidata.org/entity/Q3346467,Nuraghe Oes,40.479782,8.7745128,
http://www.wikidata.org/entity/Q3531039,tomba della Fibula d'oro,42.879391,10.995749,
http://www.wikidata.org/entity/Q3533772,Torre del Filosofo,37.737937,15.000422,
http://www.wikidata.org/entity/Q3336046,Narce,42.2892,12.4142,
http://www.wikidata.org/entity/Q3531044,Tomba della Montagnola,43.8334,11.2163,
http://www.wikidata.org/entity/Q3531080,tomba della Sirena,42.654360547494,11.639835603638,
http://www.wikidata.org/entity/Q3604732,Acquedotto medievale di Salerno,40.6833,14.7667,
http://www.wikidata.org/entity/Q3531075,Tomba dell'Arciere,43.6239,11.1932,
http://www.wikidata.org/entity/Q3616679,anfiteatro romano di Albano Laziale,41.732719444444,12.664947222222,
http://www.wikidata.org/entity/Q3531077,Tumulo della Cuccumella,42.4147048,11.6429007,
http://www.wikidata.org/entity/Q3618777,Antiquarium di Pompei,40.74854,14.48329,
http://www.wikidata.org/entity/Q3346916,area funeraria fuori Porta Decumana di Aosta,45.7349,7.3121,
http://www.wikidata.org/entity/Q3531026,tomba Galeotti,43.010027,11.949995,
http://www.wikidata.org/entity/Q3605952,Aequum Tuticum,41.24230833,15.0984744,
http://www.wikidata.org/entity/Q3393187,Poggio Civitella,43.0354128,11.4826342,
http://www.wikidata.org/entity/Q3614949,Anaktoron di Pantalica,37.134336111111,15.025666666667,
http://www.wikidata.org/entity/Q3657072,Capitolium,45.539516,10.225602,
http://www.wikidata.org/entity/Q3663173,Catacomba di Calepodio,41.89258,12.4324,
http://www.wikidata.org/entity/Q3663165,Catacomba dei due Felici,41.889967,12.43457,
http://www.wikidata.org/entity/Q3663162,Catacomba dei Giordani,41.924277777778,12.503611111111,
http://www.wikidata.org/entity/Q3663204,Catacombe di San Senatore,41.7231167,12.6639045,
http://www.wikidata.org/entity/Q3663207,Catacombe di San Zotico,41.850465,12.667922,
http://www.wikidata.org/entity/Q3663208,Catacombe di Sant'Alessandro,41.96218889,12.59380278,
http://www.wikidata.org/entity/Q3634894,Barco Borghese,41.815737,12.689823,
http://www.wikidata.org/entity/Q3663174,Catacomba di San Castulo,41.886014,12.525928,
http://www.wikidata.org/entity/Q3621980,Area archeologica di Santa Venera al Pozzo,37.582569444444,15.153866666667,
http://www.wikidata.org/entity/Q3663214,Catacombe di Vigna Randanini,41.8568,12.5185,
http://www.wikidata.org/entity/Q3621976,area archeologica di Notarchirico,40.968636741273,15.888316587983,
http://www.wikidata.org/entity/Q3639672,Biblioteca di papa Agapito I,41.88625833,12.49141111,
http://www.wikidata.org/entity/Q3663170,Catacomba di Novaziano,41.903222,12.519417,
http://www.wikidata.org/entity/Q3663168,Catacomba di Aproniano,41.8727,12.5163,
http://www.wikidata.org/entity/Q3663215,Catacombe di via Anapo,41.9264,12.5062,
http://www.wikidata.org/entity/Q3663848,Cava Lazzaro,36.837562,14.903244,
http://www.wikidata.org/entity/Q3629906,Ausona,41.357025,13.750744,
http://www.wikidata.org/entity/Q3663959,Cave di Cusa,37.61944444,12.7225,
http://www.wikidata.org/entity/Q3663186,Catacomba di Sant'Ippolito,41.907611,12.519861,
http://www.wikidata.org/entity/Q3663190,Catacomba di Trasone,41.920258,12.49901,
http://www.wikidata.org/entity/Q3621974,Area archeologica di Monte Torto,43.49237,13.39079,
http://www.wikidata.org/entity/Q3663191,Catacomba maggiore,41.922780555556,12.518611111111,
http://www.wikidata.org/entity/Q3655761,Cantiere navale romano di Stifone,42.497735,12.492468,
http://www.wikidata.org/entity/Q3663202,Catacombe di San Gaudioso,40.8599,14.249,
http://www.wikidata.org/entity/Q3663185,Catacomba di Sant'Ilaria,41.924278,12.503611,
http://www.wikidata.org/entity/Q3656751,Capanne del Palatino,41.88917222,12.484925,
http://www.wikidata.org/entity/Q3661350,casa protostorica di Fidene,41.9785,12.5123,
http://www.wikidata.org/entity/Q3663167,Catacomba della Nunziatella,41.836333,12.509861,
http://www.wikidata.org/entity/Q3629734,Aula Isiaca,41.8893,12.4868,
http://www.wikidata.org/entity/Q3663178,Catacomba di San Pancrazio,41.885,12.454,
http://www.wikidata.org/entity/Q3632901,Bagni di Nerone,43.72229,10.40195,
http://www.wikidata.org/entity/Q3663197,Catacombe di Pretestato,41.8588,12.5153,
http://www.wikidata.org/entity/Q3663210,Catacombe di Santa Felicita,41.917869,12.497285,
http://www.wikidata.org/entity/Q3663171,Catacomba di Ponziano,41.877506,12.463049,
http://www.wikidata.org/entity/Q3626844,Marruvium,42.0065,13.6276,
http://www.wikidata.org/entity/Q3621979,area archeologica di San Pietro degli Schiavoni,40.6390897,17.9447511,
http://www.wikidata.org/entity/Q3645136,Brixia,45.539166666667,10.225833333333,
http://www.wikidata.org/entity/Q3663166,Catacomba dei Santi Processo e Martiniano,41.886742,12.456312,
http://www.wikidata.org/entity/Q3663164,Catacomba dei Santi Marco e Marcelliano,41.861027,12.5096,
http://www.wikidata.org/entity/Q3663854,Cava di Purcarel,45.42472222,8.05444444,
http://www.wikidata.org/entity/Q3629524,Aufidena,41.784299,14.108223,
http://www.wikidata.org/entity/Q3663188,Catacomba di Santa Mustiola,43.022379164415,11.959930038237,
http://www.wikidata.org/entity/Q3621987,Area dei templi dello Scoglietto,42.6731,11.0511,
http://www.wikidata.org/entity/Q3621981,Area archeologica etrusco-sannitica di Fratte,40.6981,14.7776,
http://www.wikidata.org/entity/Q3663192,catacombe di Commodilla,41.861167,12.483472,
http://www.wikidata.org/entity/Q3629554,Augusta Bagiennorum,44.559186,7.854843,
http://www.wikidata.org/entity/Q3641650,Boira Fusca,45.409388888889,7.6268611111111,
http://www.wikidata.org/entity/Q3636820,battistero paleocristiano di Santa Maria Maggiore,40.74238333,14.66824722,
http://www.wikidata.org/entity/Q3663852,Cava dei Servi,36.944479,14.839528,
http://www.wikidata.org/entity/Q3663182,Catacomba di Sant'Agnese,41.92277778,12.51861111,
http://www.wikidata.org/entity/Q3622428,Argimusco,37.98803,15.042778,
http://www.wikidata.org/entity/Q3663206,catacombe di San Gennaro,40.86418,14.247624,
http://www.wikidata.org/entity/Q3663181,Catacomba di Sant'Ermete,41.923024866448,12.488319405765,
http://www.wikidata.org/entity/Q3663052,Castiglione,36.950552777778,14.650208333333,
http://www.wikidata.org/entity/Q3663169,Catacomba di Balbina,41.861395,12.506242,
http://www.wikidata.org/entity/Q3661636,Case a giardino,41.751884216963,12.284577135211,
http://www.wikidata.org/entity/Q3663189,Catacomba di Santa Tecla,41.851389,12.478861,
http://www.wikidata.org/entity/Q3663187,Catacomba di Santa Caterina d'Alessandria,43.0060903,11.9528958,
http://www.wikidata.org/entity/Q3663179,Catacomba di San Panfilo,41.918419,12.493559,
http://www.wikidata.org/entity/Q3663847,Cava a filo,44.4428267,11.3798385,
http://www.wikidata.org/entity/Q3661716,Caserma dei Vigili della città riomana di Ostia,41.757,12.292,
http://www.wikidata.org/entity/Q3661653,Case romane del Celio,41.8864,12.492,
http://www.wikidata.org/entity/Q3663175,Catacomba di San Nicomede,41.910889,12.507861,
http://www.wikidata.org/entity/Q3626067,Allifae,41.325511,14.334859,
http://www.wikidata.org/entity/Q3663130,Castrum Inui,41.580061111111,12.511169444444,
http://www.wikidata.org/entity/Q3661352,Casa sannitica,40.8061,14.3474,
http://www.wikidata.org/entity/Q3663180,Catacomba di San Valentino,41.924625,12.47286,
http://www.wikidata.org/entity/Q3632904,Bagni greci di Gela,37.072611111111,14.230444444444,
http://www.wikidata.org/entity/Q3663163,Catacomba dei Santi Gordiano ed Epimaco,41.874583,12.506583,
http://www.wikidata.org/entity/Q3663216,Catacombe di Villa Torlonia,41.913948435809,12.509403721724,
http://www.wikidata.org/entity/Q3663177,Catacomba di San Lorenzo,41.902817654283,12.521067579034,
http://www.wikidata.org/entity/Q3663193,Catacombe di Ad Decimum,41.8029531,12.6388251,
http://www.wikidata.org/entity/Q3629514,Auditorium di Mecenate,41.894,12.5014,
http://www.wikidata.org/entity/Q3627904,Aternum,42.460052222222,14.212194166667,
http://www.wikidata.org/entity/Q3663195,Catacombe di Generosa,41.836122,12.432818,
http://www.wikidata.org/entity/Q3661201,Casa dei Grifi,41.889,12.4873,
http://www.wikidata.org/entity/Q3621975,area Archeologica di Poggio del Molino,43.014638888889,10.515527777778,
http://www.wikidata.org/entity/Q3662232,Castellammare della Bruca,40.15,15.18333333,3179660
http://www.wikidata.org/entity/Q3629036,Atrium Libertatis,41.895066,12.483805,
http://www.wikidata.org/entity/Q3661400,Casal Ninfeo,41.874374,12.417173,
http://www.wikidata.org/entity/Q3661216,casa del Chirurgo,40.7516,14.4819,
http://www.wikidata.org/entity/Q3657163,Capo Piccolo,38.912127777778,17.0752,
http://www.wikidata.org/entity/Q3656642,Capaccio Vecchio,40.445317,15.054698,
http://www.wikidata.org/entity/Q3621983,area archeologica la Fenice,43.7123,13.2184,
http://www.wikidata.org/entity/Q3663062,Castiglione di Paludi,39.5427475,16.69747353,
http://www.wikidata.org/entity/Q3661405,Casal Rotondo,41.821,12.556,
http://www.wikidata.org/entity/Q3643147,Bouleuterion di Reggio Calabria,38.11230003652,15.649910464227,
http://www.wikidata.org/entity/Q3663209,Catacombe di Sant'Antioco,39.06961667,8.45075833,
http://www.wikidata.org/entity/Q2260811,Lilibeo,37.8,12.43333,
http://www.wikidata.org/entity/Q2253879,Ipogeo dei Volumni,43.0893,12.4244,
http://www.wikidata.org/entity/Q2005261,nuraghe Ardasai,39.8936207,9.3391085,
http://www.wikidata.org/entity/Q2018627,Arco di Scipione l'Africano,41.892856,12.482808,
http://www.wikidata.org/entity/Q2005263,nuraghe Ispiene,40.77975,8.91627,
http://www.wikidata.org/entity/Q1939638,Mitreo del Circo Massimo,41.88811389,12.48285556,
http://www.wikidata.org/entity/Q2003340,Foro Piscario,41.8927,12.4865,
http://www.wikidata.org/entity/Q2026618,Norba latina,41.592248,12.962333,10300667
http://www.wikidata.org/entity/Q1889050,necropoli di Mandra Antine,40.51516667,8.62983333,
http://www.wikidata.org/entity/Q1945932,Monte Sirai,39.183334,8.483334,
http://www.wikidata.org/entity/Q2249182,Insula dell'Ara Coeli,41.8941,12.4823,
http://www.wikidata.org/entity/Q2208867,dolmen di Sa Coveccada,40.50826111,8.86669167,
http://www.wikidata.org/entity/Q2106396,area archeologica di Potentia,43.4141,13.67118,
http://www.wikidata.org/entity/Q1934788,pozzo sacro di Milis,40.99344444,9.62847222,
http://www.wikidata.org/entity/Q1989713,Hippana,37.70305556,13.43611111,
http://www.wikidata.org/entity/Q2037271,Portus,41.77916667,12.26666667,8015120
http://www.wikidata.org/entity/Q1844125,Basilica di Nettuno,41.898235,12.476789,
http://www.wikidata.org/entity/Q2005277,nuraghe Tanca Manna,40.31144,9.324646,
http://www.wikidata.org/entity/Q1980093,Basilica Argentaria,41.894094,12.484411,
http://www.wikidata.org/entity/Q1975256,necropoli di Filigosa,40.27805556,8.76916667,
http://www.wikidata.org/entity/Q2065939,Spina,44.69305556,12.10111111,
http://www.wikidata.org/entity/Q1975266,necropoli di Moseddu,40.48591389,8.73053056,
http://www.wikidata.org/entity/Q2184057,Horti Lolliani,41.900694,12.497861,
http://www.wikidata.org/entity/Q1882599,Macellum,40.750077,14.484728,
http://www.wikidata.org/entity/Q1749976,villaggio nuragico di Serra Orrios,40.333833333333,9.5376111111111,
http://www.wikidata.org/entity/Q2000309,tempio di Zeus Olimpio,37.2908,13.5844,
http://www.wikidata.org/entity/Q2222846,area archeologica di Santa Cristina,40.0611421,8.7309719,
http://www.wikidata.org/entity/Q1872737,complesso nuragico di Lu Brandali,41.233777777778,9.1745277777778,
http://www.wikidata.org/entity/Q1984985,arco di Marco Aurelio,41.9015,12.480472,
http://www.wikidata.org/entity/Q1807870,Saepinum,41.433758,14.618444,7289564
http://www.wikidata.org/entity/Q2254425,Vescia,41.19066,13.92925,3164496
http://www.wikidata.org/entity/Q2202658,Teatro romano di Neapolis,40.85235375,14.25668389,
http://www.wikidata.org/entity/Q2262528,Entella,37.774051,13.1219,
http://www.wikidata.org/entity/Q1924755,Meta Sudans,41.89008333,12.49066667,
http://www.wikidata.org/entity/Q1805723,Laos,39.7675,15.83055556,11952436
http://www.wikidata.org/entity/Q2248597,Schola Armaturarum (III.3.6),40.75166667,14.49166667,
http://www.wikidata.org/entity/Q2176743,teatro romano di Spoleto,42.7331,12.73489,10288493
http://www.wikidata.org/entity/Q1995244,complesso archeologico di Noddule,40.387222222222,9.2836111111111,
http://www.wikidata.org/entity/Q2122537,Tempio delle Ninfe,41.89513611,12.47871667,
http://www.wikidata.org/entity/Q2113739,nuraghe Izzana,40.96872222,9.05951389,
http://www.wikidata.org/entity/Q2129565,Terme Deciane,41.88331,12.48433,
http://www.wikidata.org/entity/Q1943721,Molpa,40.032024,15.303995,
http://www.wikidata.org/entity/Q2005274,Su Mulinu,39.6397819,8.9998856,
http://www.wikidata.org/entity/Q1817943,ara di Ierone,37.074405,15.27723,10344495
http://www.wikidata.org/entity/Q1817134,Giganti di Mont'e Prama,39.965778,8.448278,
http://www.wikidata.org/entity/Q2051115,Castello d'Alceste,40.646685,17.704167,
http://www.wikidata.org/entity/Q2222749,pozzo sacro di Sant'Anastasia,39.6166861,8.8199138,
http://www.wikidata.org/entity/Q1997405,Norchia,42.34055556,11.94305556,
http://www.wikidata.org/entity/Q2104896,Porta San Giovanni,41.88583333,12.50916667,
http://www.wikidata.org/entity/Q2223903,necropoli di Sant'Andrea Priu,40.42137222,8.84691667,
http://www.wikidata.org/entity/Q2107419,Preneste,41.839484,12.892308,
http://www.wikidata.org/entity/Q1830216,Tempio della Gens Flavia,41.9019,12.4907,
http://www.wikidata.org/entity/Q1822577,tomba dei giganti di Li Lolghi,41.066701,9.333687,
http://www.wikidata.org/entity/Q1945976,Monte d'Accoddi,40.7906971,8.4489274,
http://www.wikidata.org/entity/Q2155879,Porticus Margaritaria,41.891111111111,12.487777777778,
http://www.wikidata.org/entity/Q2208873,nuraghe Sa Mandra ’e sa Giua,40.676969,8.600374,
http://www.wikidata.org/entity/Q2223289,santuario nuragico di Santa Vittoria,39.71313,9.10689,
http://www.wikidata.org/entity/Q2210194,Sabucina,37.50244,14.119363,
http://www.wikidata.org/entity/Q2107814,Complesso archeologico di Pranu Muttedu,39.567636,9.267997,
http://www.wikidata.org/entity/Q1801594,tomba dei giganti di Sa Domu 'e S'Orcu,39.6860984,8.8711487,
http://www.wikidata.org/entity/Q1816439,Timpone della Motta,39.8078,16.3686,7910532
http://www.wikidata.org/entity/Q2005268,nuraghe Orolio,40.29222222,8.90194444,
http://www.wikidata.org/entity/Q1939738,mitreo delle Terme di Mitra,41.754138888889,12.285166666667,
http://www.wikidata.org/entity/Q2179675,Villa romana di San Paolo,46.46972222,11.25833333,
http://www.wikidata.org/entity/Q2165460,Villa Jovis,40.55823,14.262628,10376261
http://www.wikidata.org/entity/Q2208879,pozzo sacro di Sa Testa,40.93463333,9.54611111,
http://www.wikidata.org/entity/Q2137162,Satricum,41.5131,12.7551,
http://www.wikidata.org/entity/Q2108294,pozzo sacro di Predio Canopoli,40.82861111,8.88611111,
http://www.wikidata.org/entity/Q1920365,Mendolito,37.698173,14.80656,
http://www.wikidata.org/entity/Q2205213,Capo di Bove,41.8481419,12.5209685,
http://www.wikidata.org/entity/Q1782566,Sulki,39.066666666667,8.45,
http://www.wikidata.org/entity/Q1945735,complesso archeologico di Monte Baranta,40.631933,8.396644,
http://www.wikidata.org/entity/Q2113742,Nuraghe Orgono,40.128793,8.8583667,
http://www.wikidata.org/entity/Q1777094,Horti Lamiani,41.8945,12.5047,
http://www.wikidata.org/entity/Q2144316,anfiteatro romano di Luni,44.0626,10.0224,
http://www.wikidata.org/entity/Q1892101,Arco di Augusto,45.1361,7.04294,
http://www.wikidata.org/entity/Q2236915,Villa di Patti,38.14916667,14.97194444,
http://www.wikidata.org/entity/Q2056141,parco archeologico Passo di Corvo,41.553032,15.611277,
http://www.wikidata.org/entity/Q1999962,Horti Maecenatis,41.893888888889,12.501388888889,
http://www.wikidata.org/entity/Q1238769,Domus Transitoria,41.8886,12.4859,
http://www.wikidata.org/entity/Q370713,tumulo di Montecalvario,43.4725,11.2838,
http://www.wikidata.org/entity/Q865916,Menhir di Biru 'e Concas,40.01083,9.03156,
http://www.wikidata.org/entity/Q162353,Arco di Settimio Severo,41.892777777778,12.484722222222,6269255
http://www.wikidata.org/entity/Q255343,chiesa di Sant'Aspreno al Porto,40.84428,14.25502,
http://www.wikidata.org/entity/Q828143,Tempio della Concordia,41.892930555556,12.484244444444,
http://www.wikidata.org/entity/Q216568,Fori Imperiali,41.89444444,12.48555556,
http://www.wikidata.org/entity/Q770847,Mausoleo di Augusto,41.90611,12.47639,6269266
http://www.wikidata.org/entity/Q1241278,Horti Sallustiani,41.908083333333,12.496916666667,
http://www.wikidata.org/entity/Q352845,Grotta dell'Addaura,38.18640833,13.35306389,
http://www.wikidata.org/entity/Q1398480,Volsinii,42.6447,11.9858,
http://www.wikidata.org/entity/Q3895457,parco archeologico del Castellammare,38.205575,13.36739167,
http://www.wikidata.org/entity/Q1238767,Domus Tiberiana,41.89024,12.48623,
http://www.wikidata.org/entity/Q383071,Aquae Cutiliae,42.380104,13.008757,
http://www.wikidata.org/entity/Q766840,Juvanum,41.997895,14.249799,11153681
http://www.wikidata.org/entity/Q1241176,Foro Olitorio,41.891111111111,12.48,
http://www.wikidata.org/entity/Q1266234,basilica Ulpia,41.895556,12.484572,
http://www.wikidata.org/entity/Q1232473,Ludus Magnus,41.89,12.495,8015119
http://www.wikidata.org/entity/Q786489,Regia,41.891944444444,12.486388888889,
http://www.wikidata.org/entity/Q1364594,Villa di Lucullo,41.9065,12.4834,
http://www.wikidata.org/entity/Q380497,Aeculanum,41.054035,15.010536,
http://www.wikidata.org/entity/Q751318,Porta Maggiore,41.8914573,12.5152419,8015088
http://www.wikidata.org/entity/Q122664,Tomba dei Leopardi,42.2486,11.7716,
http://www.wikidata.org/entity/Q207808,Circo Massimo,41.8859,12.4857,6269249
http://www.wikidata.org/entity/Q1241207,portico di Ottavia,41.892436,12.478533,
http://www.wikidata.org/entity/Q867156,Ciampate del Diavolo,41.332533,14.024577,
http://www.wikidata.org/entity/Q1385554,Plestia,43.031177,12.90372,
http://www.wikidata.org/entity/Q243456,Cuma,40.848611,14.053611,3177706
http://www.wikidata.org/entity/Q43332,Pompei,40.750556,14.489722,3170336
http://www.wikidata.org/entity/Q1235515,Villa dei Quintili,41.8314288,12.552482,8015044
http://www.wikidata.org/entity/Q1239561,Tauriana,38.39444444,15.87138889,
http://www.wikidata.org/entity/Q5473073,Forum Novum,42.3306,12.6039,11847731
http://www.wikidata.org/entity/Q200642,Palatino,41.888333333333,12.486944444444,3171655
http://www.wikidata.org/entity/Q285196,Casa delle Vestali,41.891388888889,12.486666666667,
http://www.wikidata.org/entity/Q1383830,Partenope,40.833333,14.25,
