site_uri,site_name,latitude,longitude,geonames_id
http://www.wikidata.org/entity/Q3895459,parco archeologico del Lago dell'Accesa,42.99078889,10.90422778,
http://www.wikidata.org/entity/Q5915068,Praedia di Giulia Felice,40.7519,14.4933,
http://www.wikidata.org/entity/Q123433,sinagoga di Ostia Antica,41.7592566,12.3006178,
http://www.wikidata.org/entity/Q1235116,Lupercale,41.888056,12.484444,
http://www.wikidata.org/entity/Q1292498,Kaulon,38.446354,16.57791,
http://www.wikidata.org/entity/Q318659,Abella,40.95897,14.589359,
http://www.wikidata.org/entity/Q1413204,giacimenti fossiliferi di Bolca,45.595277777778,11.21,
http://www.wikidata.org/entity/Q1238780,Domus dei tappeti di pietra,44.418987,12.194545,
http://www.wikidata.org/entity/Q1233638,Orologio di Augusto,41.900555555556,12.478611111111,
http://www.wikidata.org/entity/Q1347586,Villa dei Papiri,40.806666666667,14.345555555556,
http://www.wikidata.org/entity/Q1232346,Arco di Augusto,41.891895,12.485994,
http://www.wikidata.org/entity/Q318664,Abellinum,40.92212,14.83123,
http://www.wikidata.org/entity/Q752555,tempio di Antonino e Faustina,41.892138888889,12.486688888889,8224900
http://www.wikidata.org/entity/Q1233293,Naxos,37.823989,15.273976,
http://www.wikidata.org/entity/Q1349926,Sinuessa,41.153941536511,13.847624066426,
http://www.wikidata.org/entity/Q754314,Tusculum,41.798333333333,12.710833333333,10376743
http://www.wikidata.org/entity/Q810067,"Basilica Cristiana (III,I,4)",41.753,12.2865,
http://www.wikidata.org/entity/Q1270818,Tempio di Domu de Orgia,39.74868719,9.32724239,
http://www.wikidata.org/entity/Q1239505,area archeologica di San Genesio,43.693244,10.884318,
http://www.wikidata.org/entity/Q859383,Cento Camerelle,40.79821,14.08409,
http://www.wikidata.org/entity/Q253241,area archeologica di Su Nuraxi,39.7028565,8.9998843,
http://www.wikidata.org/entity/Q329967,Paestum,40.42,15.005555555556,3171709
http://www.wikidata.org/entity/Q1232467,Lacus Curtius,41.892345,12.485106,
http://www.wikidata.org/entity/Q808819,tomba dei giganti di Barrancu Mannu,39.09972222,8.76861111,
http://www.wikidata.org/entity/Q1238776,Domus di Giove e Ganimede,41.754736,12.288323,
http://www.wikidata.org/entity/Q770797,Foro di Augusto,41.894166666667,12.486666666667,11978578
http://www.wikidata.org/entity/Q1235877,dolmen di Motorra,40.30621181,9.57522611,
http://www.wikidata.org/entity/Q381873,Aesernia,41.594348,14.230823,
http://www.wikidata.org/entity/Q854843,Kamarina,36.872287,14.447788,8063309
http://www.wikidata.org/entity/Q1407567,tumulo di Montefortini,43.7928,11.0649,
http://www.wikidata.org/entity/Q178813,scavi archeologici di Ercolano,40.806111,14.3475,3177364
http://www.wikidata.org/entity/Q10285,Colosseo,41.890277777778,12.492222222222,6269248
http://www.wikidata.org/entity/Q1219688,Tempio di Vesta,41.9667,12.8009,
http://www.wikidata.org/entity/Q205840,Umbilicus Urbis Romae,41.892722,12.484556,
http://www.wikidata.org/entity/Q1338582,Porta Pia,41.90930344757,12.501301830685,
http://www.wikidata.org/entity/Q849241,Tempio di Portuno,41.88926,12.480908,11920020
http://www.wikidata.org/entity/Q784000,Tempio della Sibilla,41.9669,12.8009,10288744
http://www.wikidata.org/entity/Q1234446,Settizonio,41.885633,12.488719,
http://www.wikidata.org/entity/Q5431857,Falerii Novi,42.299534,12.359121,
http://www.wikidata.org/entity/Q180212,Foro Romano,41.8922,12.4852,6269259
http://www.wikidata.org/entity/Q249991,Domus di Amore e Psiche,41.754044,12.286057,
http://www.wikidata.org/entity/Q123065,nuraghe Antigori,39.09527778,9.00472222,
http://www.wikidata.org/entity/Q1369420,necropoli di Montessu,39.13333333,8.66861111,
http://www.wikidata.org/entity/Q1235868,Dolmen della Chianca,41.194099,16.487324,
http://www.wikidata.org/entity/Q856968,Foro di Cesare,41.894008,12.484936,
http://www.wikidata.org/entity/Q272777,Villa Adriana,41.941944,12.775278,7506720
http://www.wikidata.org/entity/Q1227764,Paedagogium,41.8877,12.4854,
http://www.wikidata.org/entity/Q774929,Tomba François,42.4174,11.6391,
http://www.wikidata.org/entity/Q192784,Colonna Traiana,41.895833333333,12.484166666667,
http://www.wikidata.org/entity/Q1238778,Domus della Fortuna Annonaria,41.754,12.2905,
http://www.wikidata.org/entity/Q833021,Venafrum,41.48555556,14.03972222,
http://www.wikidata.org/entity/Q333923,abbazia di Fruttuaria,45.222466,7.782073,
http://www.wikidata.org/entity/Q72356,Poggiomarino,40.8,14.55,6538766
http://www.wikidata.org/entity/Q810068,Basilica Porcia,41.89331944,12.48481944,
http://www.wikidata.org/entity/Q836108,Terme di Diocleziano,41.90277778,12.49833333,8015092
http://www.wikidata.org/entity/Q278579,Acquedotto Appio,41.887846,12.480973,
http://www.wikidata.org/entity/Q287041,Catacombe di Domitilla,41.85891389,12.50552778,
http://www.wikidata.org/entity/Q338397,Tempio del Divo Romolo,41.891997,12.487397,
http://www.wikidata.org/entity/Q281330,mura serviane,41.901666666667,12.501666666667,
http://www.wikidata.org/entity/Q5786,Arco di Costantino,41.889828,12.490605,8410591
http://www.wikidata.org/entity/Q371921,basilica di Massenzio,41.891944444444,12.488333333333,6269253
http://www.wikidata.org/entity/Q43474,Area archeologica di San Giovenale,42.22444444,11.99972222,
http://www.wikidata.org/entity/Q753791,Tempio di Vesta,41.891707,12.486206,10278740
http://www.wikidata.org/entity/Q1352586,Lavinium,41.6531,12.4726,
http://www.wikidata.org/entity/Q752696,teatro romano di Trieste,45.649036,13.770289,
http://www.wikidata.org/entity/Q220583,parco archeologico di Sibari,39.716564,16.493696,2523123
http://www.wikidata.org/entity/Q781595,Monte Testaccio,41.875952,12.475694,8224820
http://www.wikidata.org/entity/Q833875,Casa di Livia,41.88930556,12.48562778,
http://www.wikidata.org/entity/Q1240860,Monte Pruno,40.4118309,15.3628179,8959242
http://www.wikidata.org/entity/Q1378823,Tomba dei giganti di Is Concias,39.25755,9.35975,
http://www.wikidata.org/entity/Q1296971,tomba dei giganti di Imbertighe,40.20833333,8.80638889,
http://www.wikidata.org/entity/Q810069,Basilica Sempronia,41.891942,12.484728,
http://www.wikidata.org/entity/Q177061,Amiternum,42.400776,13.305769,8133994
http://www.wikidata.org/entity/Q94574,Aula Regia,41.8891,12.487,
http://www.wikidata.org/entity/Q2914373,Caere,42.001666666667,12.108333333333,3178999
http://www.wikidata.org/entity/Q2887175,basilica sotterranea di Porta Maggiore,41.89114,12.515484,
http://www.wikidata.org/entity/Q2319979,santuario di Portonaccio,42.02111111,12.39083333,10339082
http://www.wikidata.org/entity/Q2699249,Tempio di Apollo,40.7492,14.4844,
http://www.wikidata.org/entity/Q2287023,Clivus Capitolinus,41.8925,12.4838,
http://www.wikidata.org/entity/Q3267604,Luni sul Mignone,42.225791666667,11.933022222222,
http://www.wikidata.org/entity/Q2274328,Suessula,40.98985278,14.39816944,
http://www.wikidata.org/entity/Q2823446,Acquarossa,42.48333333,12.13333333,
http://www.wikidata.org/entity/Q2366679,Clivus Argentarius,41.89365556,12.48450556,
http://www.wikidata.org/entity/Q3265119,Luceria,44.608967,10.411804,
http://www.wikidata.org/entity/Q3265994,Lucus Feroniae,42.128323,12.596635,
http://www.wikidata.org/entity/Q2828269,Area Archeologica di Cortona,43.260214,11.973653,
http://www.wikidata.org/entity/Q2941392,Castello Barbarossa,40.555911,14.226819,
http://www.wikidata.org/entity/Q2350404,Sassi di Matera,40.6667,16.6083,10629174
http://www.wikidata.org/entity/Q2391818,Tempio di Matidia,41.89955,12.47799,
http://www.wikidata.org/entity/Q2391849,complesso nuragico di Tamuli,40.26083333,8.71777778,
http://www.wikidata.org/entity/Q3136685,Capua,41.086242,14.250357,
http://www.wikidata.org/entity/Q3074203,Tempio di Traiano,41.89555556,12.48583333,
http://www.wikidata.org/entity/Q2844406,Anfiteatro romano di Catania,37.507361,15.085417,10282013
http://www.wikidata.org/entity/Q2518014,Terina,38.944865,16.238922,
http://www.wikidata.org/entity/Q2361327,fonte sacra Su Tempiesu,40.41138889,9.41305556,
http://www.wikidata.org/entity/Q2280372,Nomentum,42.033728,12.6444485,
http://www.wikidata.org/entity/Q3214569,Labirinto di Porsenna,43.0153,11.9486,
http://www.wikidata.org/entity/Q3117098,Grotta Guattari,41.23134613,13.09321404,
http://www.wikidata.org/entity/Q2802986,Terme del Faro,41.7528,12.2904,
http://www.wikidata.org/entity/Q2513101,Venusia,40.961051,15.818321,
http://www.wikidata.org/entity/Q2525951,Villa di Diomede,40.7523864,14.4787071,
http://www.wikidata.org/entity/Q2428630,Corfinium,42.11739,13.835249,11153691
http://www.wikidata.org/entity/Q2382880,tomba dei giganti di S'Ena e Thomes,40.37902,9.51533,
http://www.wikidata.org/entity/Q2288275,Tempio di Iside al Campo Marzio,41.89721,12.4791,
http://www.wikidata.org/entity/Q3005966,Criptoportico forense,45.7379,7.31733,
http://www.wikidata.org/entity/Q2382870,Complesso di S'Arcu 'e Is Forros,40.00245,9.400644,
http://www.wikidata.org/entity/Q2408856,Parco della Preistoria,45.4736,9.49972,
http://www.wikidata.org/entity/Q2459870,Tempio di Venere Genitrice,41.894194444444,12.484805555556,
http://www.wikidata.org/entity/Q3053354,Emporium,41.880649,12.473724,
http://www.wikidata.org/entity/Q3003706,Cromlech del Piccolo San Bernardo,45.680406,6.883931,
http://www.wikidata.org/entity/Q2267957,Ripoli,42.82611111,13.89,
http://www.wikidata.org/entity/Q2873418,Aveia,42.3,13.48972222,
http://www.wikidata.org/entity/Q2366205,Porticus Aemilia,41.880111111111,12.473611111111,
http://www.wikidata.org/entity/Q3040241,Drepanon,38.015,12.5125,
http://www.wikidata.org/entity/Q2860782,Vetulonia,42.8625,10.975,
http://www.wikidata.org/entity/Q2425141,abbazia di San Vincenzo al Volturno,41.62874,14.091198,11594011
http://www.wikidata.org/entity/Q2974903,Cività di Tricarico,40.6375988,16.0588417,
http://www.wikidata.org/entity/Q3110479,Gonfienti,43.8556,11.1325,
http://www.wikidata.org/entity/Q2274063,complesso nuragico di Seruci,39.24916667,8.42444444,
http://www.wikidata.org/entity/Q2941534,Castrum Novum,42.0371178,11.8338331,
http://www.wikidata.org/entity/Q2440615,Tomba del Triclinio,42.24875,11.7716,
http://www.wikidata.org/entity/Q3019577,Area archeologica di Fiesole,43.808005555556,11.293927777778,
http://www.wikidata.org/entity/Q3035640,Domus dei Coiedii,43.62508,12.98491,
http://www.wikidata.org/entity/Q2595680,Tempio di Bellona,41.89241,12.47989,
http://www.wikidata.org/entity/Q2904892,Bithia,38.89583333,8.88527778,
http://www.wikidata.org/entity/Q2363459,Villa di Massenzio,41.855474242484,12.519411878046,8015042
http://www.wikidata.org/entity/Q2382902,villaggio nuragico di S'Urbale,40.08444444,9.11,
http://www.wikidata.org/entity/Q2310019,Arco di Tiberio,41.892339,12.484253,
http://www.wikidata.org/entity/Q2440621,tomba degli Auguri,42.23818,11.79473,
http://www.wikidata.org/entity/Q2552044,Area sacra di Sant’Omobono,41.89062,12.48126,8015152
http://www.wikidata.org/entity/Q2844414,anfiteatro romano di Lucera,41.508256,15.344853,
http://www.wikidata.org/entity/Q2368929,Clivus Scauri,41.8864,12.4915,
http://www.wikidata.org/entity/Q2860778,Roselle,42.827179501921,11.159305804001,3168944
http://www.wikidata.org/entity/Q3144282,Tomba di san Manno,43.103055555556,12.350277777778,
http://www.wikidata.org/entity/Q3007659,Curia di Pompeo,41.8953,12.475,
http://www.wikidata.org/entity/Q3073505,Ocriculum,42.41127014,12.46708965,9587430
http://www.wikidata.org/entity/Q2832670,Lanuvium,41.67469,12.69758,
http://www.wikidata.org/entity/Q2511181,sito archeologico di Vassallaggi,37.47043,13.947573,
http://www.wikidata.org/entity/Q2361303,fonte sacra di Su Lumarzu,40.42305556,8.8125,
http://www.wikidata.org/entity/Q3129154,Heba,42.586,11.308,
http://www.wikidata.org/entity/Q2462868,catacombe di Priscilla,41.9297,12.5087,7303818
http://www.wikidata.org/entity/Q2859314,Ara della Regina,42.2588,11.8017,
http://www.wikidata.org/entity/Q3748443,Foro di Pompei,40.74944722,14.484825,
http://www.wikidata.org/entity/Q3777010,grotta Paglicci,41.654406944444,15.615198888889,
http://www.wikidata.org/entity/Q3777114,grotte dell'Annunziata,42.85168,13.57307,11838179
http://www.wikidata.org/entity/Q3691795,Coppa Nevigata,41.55810556,15.83393889,
http://www.wikidata.org/entity/Q3677506,Circo romano di Aquileia,45.775007,13.361778,
http://www.wikidata.org/entity/Q3777057,Grotta di Bergeggi,44.242878,8.444899,
http://www.wikidata.org/entity/Q3735926,Excubitorium,41.888769,12.474452,
http://www.wikidata.org/entity/Q3685232,Complesso episcopale del patriarca Callisto,46.093,13.43193,
http://www.wikidata.org/entity/Q3719160,edificio di Eumachia,40.7491654,14.485323,
http://www.wikidata.org/entity/Q3777122,grotte di Collepardo,41.75846,13.36581,
http://www.wikidata.org/entity/Q3678243,Cisterne romane di Fermo,43.16122,13.71945,
http://www.wikidata.org/entity/Q3678427,Città d'Ombria,44.612712,9.804482,
http://www.wikidata.org/entity/Q3777094,Grotta di San Teodoro,38.05,14.591319,
http://www.wikidata.org/entity/Q3792526,Ikuvium,43.35201,12.57255,
http://www.wikidata.org/entity/Q3672056,chiesa di San Silvestro,42.82723618,11.15942478,
http://www.wikidata.org/entity/Q3664371,Cencelle,42.195345,11.858372,
http://www.wikidata.org/entity/Q3713394,Domus Severiana,41.8866,12.4878,
http://www.wikidata.org/entity/Q3683400,Colombario costantiniano,41.8567297,12.5294367,
http://www.wikidata.org/entity/Q3777097,Grotta di Santa Croce,41.177055,16.469138,
http://www.wikidata.org/entity/Q3681712,Cluviae,42.1286,14.2653,
http://www.wikidata.org/entity/Q3682738,Colle Madore,37.747448294663,13.620935789365,
http://www.wikidata.org/entity/Q3713393,Domus Praeconum,41.887416666667,12.485083333333,
http://www.wikidata.org/entity/Q3748410,Fornaci romane di Eboli,40.62209,15.05428,
http://www.wikidata.org/entity/Q3738339,Fagifulae,41.657876,14.667625,
http://www.wikidata.org/entity/Q3777121,Grotte di Catullo,45.501453,10.606448,
http://www.wikidata.org/entity/Q3785880,Histonium,42.11158889,14.70821944,
http://www.wikidata.org/entity/Q3777043,Grotta dell'Uzzo,38.1100456,12.7867371,
http://www.wikidata.org/entity/Q3777019,Grotta del Broion,45.4671937,11.5889001,
http://www.wikidata.org/entity/Q3748446,Foro romano di Aquileia,45.774296,13.365506,
http://www.wikidata.org/entity/Q3786804,Horrea piperiana,41.89171389,12.48791944,
http://www.wikidata.org/entity/Q3713398,Domus del Triclinio,44.413865,12.19994,
http://www.wikidata.org/entity/Q3748871,Forum Appii,41.46639,12.9975,
http://www.wikidata.org/entity/Q3786835,Horti Maiani,41.727833,12.5047,
http://www.wikidata.org/entity/Q3777120,grotte di Castelcivita,40.49549,15.20916,10402410
http://www.wikidata.org/entity/Q3786836,Horti Pallantiani,41.8965,12.504694,
http://www.wikidata.org/entity/Q3776993,grotta Calafarina,36.72176,15.11711,2525467
http://www.wikidata.org/entity/Q3777909,Gruppo di edifici domizianei nel Foro Romano,41.89115,12.48533333,
http://www.wikidata.org/entity/Q3748449,Foro romano di Catania,37.50182778,15.08157778,
http://www.wikidata.org/entity/Q3777134,Grotte di Torri,42.2021,12.6713,
http://www.wikidata.org/entity/Q3785099,Heraion alla foce del Sele,40.4885,14.9697,
http://www.wikidata.org/entity/Q3713397,Domus del Mito,43.66291,12.41155,
http://www.wikidata.org/entity/Q3669551,chiesa di San Bartolomeo a Montecurliano,42.82203674,11.15713692,
http://www.wikidata.org/entity/Q3695259,Costa Balenae,43.83547,7.86798,
http://www.wikidata.org/entity/Q3679783,Claterna,44.434435,11.504509,
http://www.wikidata.org/entity/Q3712687,Dolmen di Albarosa,41.18563056,16.48497222,
http://www.wikidata.org/entity/Q3683402,Colombarium,40.846035,14.21046,
http://www.wikidata.org/entity/Q3685188,Complesso archeologico di Baia,40.817432,14.070045,
http://www.wikidata.org/entity/Q3748882,Forum Popilii,41.17202,13.966869,
http://www.wikidata.org/entity/Q3748448,Foro romano di Milano,45.463531,9.18571,
http://www.wikidata.org/entity/Q3696398,Cozzo Collura,37.101508333333,15.131536111111,
http://www.wikidata.org/entity/Q3685190,complesso archeologico di San Pietro a Corte,40.68,14.7575,
http://www.wikidata.org/entity/Q3761724,Ghiaccio Forte,42.606583333333,11.393583333333,
http://www.wikidata.org/entity/Q3685189,complesso archeologico di Sa Figu,40.604722,8.589722,
http://www.wikidata.org/entity/Q3713403,Domus e mosaico del Leone,42.65838056,13.70570278,
http://www.wikidata.org/entity/Q3670193,chiesa di San Gaetano alle Grotte,37.50873,15.08827,
http://www.wikidata.org/entity/Q3752472,Frattesina,45.0251,11.652628,
http://www.wikidata.org/entity/Q3761234,Geronio,41.7522,14.8906,
http://www.wikidata.org/entity/Q3684377,Comino,42.187244,14.190785,3178234
http://www.wikidata.org/entity/Q3699071,Cubulteria,41.251934,14.327125,
http://www.wikidata.org/entity/Q3678794,Civita di Grotte di Castro,42.671157,11.88403,
http://www.wikidata.org/entity/Q3745777,Finziade,37.100146,13.931719,
http://www.wikidata.org/entity/Q3786833,Horti Calyclani,41.896667,12.504222,
http://www.wikidata.org/entity/Q3786837,Horti Tauriani,41.896667,12.504222,
http://www.wikidata.org/entity/Q3748440,Foro civile di Preneste,41.83921111,12.89225833,
http://www.wikidata.org/entity/Q3784754,Helvia Recina,43.327956,13.424089,
http://www.wikidata.org/entity/Q3786834,Horti Epaphroditiani,41.894944,12.508306,
http://www.wikidata.org/entity/Q3685231,Complesso di via in Arcione,41.901862,12.485611,
http://www.wikidata.org/entity/Q3765095,Gioiosa Guardia,38.1507353,14.9305074,
http://www.wikidata.org/entity/Q3712685,dolmen di Monte Longu,40.27873611,9.60089167,
http://www.wikidata.org/entity/Q3748408,Fornaci di laterizi Maxia,39.244166666667,9.1794444444444,
http://www.wikidata.org/entity/Q3777018,Grotta dei Cervi,40.082777777778,18.485,
http://www.wikidata.org/entity/Q3777116,Grotte della Gurfa,37.748946,13.754089,
http://www.wikidata.org/entity/Q3782343,Habitat rupestre di Mottola,40.6115923,17.0624428,
http://www.wikidata.org/entity/Q3731327,eremo di Monte Turcisi,37.497211534227,14.749832590647,
http://www.wikidata.org/entity/Q3667401,Chiafura,36.7912167,14.7100241,
http://www.wikidata.org/entity/Q3677502,Circo di Bovillae,41.75751,12.62171,
http://www.wikidata.org/entity/Q3786801,Horrea Agrippiana,41.89083056,12.48505278,
http://www.wikidata.org/entity/Q3748447,Foro romano di Brescia,45.539166666667,10.225833333333,
http://www.wikidata.org/entity/Q3673117,antica chiesa di Santa Lucia,42.819277,11.138942,
http://www.wikidata.org/entity/Q3664490,Centopietre,39.83765278,18.33623333,
http://www.wikidata.org/entity/Q3763989,Gibil Gabib,37.450667707411,14.077856759987,
http://www.wikidata.org/entity/Q3683551,colonne romane di Brindisi,40.6410982,17.9467584,
http://www.wikidata.org/entity/Q3760818,Geosito archeologico di Bard,45.60589,7.74752,
http://www.wikidata.org/entity/Q3712683,Dolmen Frisari,41.18025278,16.50968889,
http://www.wikidata.org/entity/Q3775818,Grassera,42.82619167,10.41545833,
http://www.wikidata.org/entity/Q3706276,Devia,41.906092,15.618806,
http://www.wikidata.org/entity/Q3664410,cenotafio di Annia Regilla,41.8653,12.5165,
http://www.wikidata.org/entity/Q3713399,Domus del chirurgo,44.061863,12.56819,
http://www.wikidata.org/entity/Q3678238,Cisterna delle Sette Sale,41.89341389,12.49654167,
http://www.wikidata.org/entity/Q3861275,Monte Calvario,46.550892,12.448261,
http://www.wikidata.org/entity/Q3879887,area archeologica di Nuraghe Mannu,40.293777,9.589241,
http://www.wikidata.org/entity/Q3867715,Museo archeologico nazionale di Luni,44.0644,10.0171,
http://www.wikidata.org/entity/Q3874152,necropoli di Montalè,40.74825556,8.51122778,
http://www.wikidata.org/entity/Q3874162,necropoli di San Clemente,40.73333333,14.66666667,
http://www.wikidata.org/entity/Q3867262,mura di Cosa,42.4136512,11.2885909,
http://www.wikidata.org/entity/Q3844872,Mansio ad Vacanas,42.126638888889,12.360138888889,
http://www.wikidata.org/entity/Q3826115,Lagozza di Besnate,45.7063,8.74901,
http://www.wikidata.org/entity/Q3801615,Ipogeo di via Livenza,41.91357778,12.49589167,
http://www.wikidata.org/entity/Q3801610,Ipogeo di Trebio Giusto,41.87388889,12.51583333,
http://www.wikidata.org/entity/Q3801607,Ipogeo degli Ottavi,41.9631,12.4062,
http://www.wikidata.org/entity/Q3830644,Leontinoi,37.285478,14.998115,
http://www.wikidata.org/entity/Q3891134,Palazzo a Mare,40.5584,14.23489167,
http://www.wikidata.org/entity/Q3880841,Odeon,37.50297222,15.08283333,
http://www.wikidata.org/entity/Q3879892,nuraghe Serbissi,39.823463,9.496776,
http://www.wikidata.org/entity/Q3859480,Mitreo di Duino,45.71578,13.733121,
http://www.wikidata.org/entity/Q3877101,Ninfeo di Alessandro,41.895262,12.503677,
http://www.wikidata.org/entity/Q3852984,tomba romana del Carmine,37.50977,15.08924,
http://www.wikidata.org/entity/Q3879893,nuraghe S'Ulimu,39.6542,9.5729,
http://www.wikidata.org/entity/Q3874146,necropoli di Coccitelle,42.000704,13.808328,
http://www.wikidata.org/entity/Q3867339,Mura romane di Milano,45.465074,9.17851,
http://www.wikidata.org/entity/Q3867240,Mura Timoleontee,37.07128056,14.22359722,
http://www.wikidata.org/entity/Q3874142,necropoli del tempio di Antonino Pio e Faustina,41.89199722,12.48688056,
http://www.wikidata.org/entity/Q3861607,Monte Grande,37.198362,13.679849,
http://www.wikidata.org/entity/Q3878801,Noto antica,36.938549,15.022485,
http://www.wikidata.org/entity/Q3879884,nuraghe Lerno,40.584333333333,9.1646944444444,
http://www.wikidata.org/entity/Q3836325,Locri Epizefiri,38.23642,16.259895,9781862
http://www.wikidata.org/entity/Q3862149,Monte del Grano,41.86527222,12.54929167,
http://www.wikidata.org/entity/Q3874155,necropoli di Ponte Messato,42.64757778,13.67653056,
http://www.wikidata.org/entity/Q3895371,parco archeologico dei Tauriani,38.39415,15.86624,
http://www.wikidata.org/entity/Q3859479,mitreo di Santa Prisca,41.883,12.484,
http://www.wikidata.org/entity/Q3861618,Monte Grotticelle,37.4395,13.4982,
http://www.wikidata.org/entity/Q3861258,Monte Bubbonia,37.251925,14.340346,
http://www.wikidata.org/entity/Q3874161,necropoli di Samassi,39.483325,8.908364,
http://www.wikidata.org/entity/Q3862096,Monte Turcisi,37.501087,14.748242,
http://www.wikidata.org/entity/Q3859475,mitreo Barberini,41.9036724,12.4912501,
http://www.wikidata.org/entity/Q3801612,Ipogeo di Vibia,41.8619,12.5102,
http://www.wikidata.org/entity/Q3874135,necropoli Anguilla,37.47232,13.25446,
http://www.wikidata.org/entity/Q3861168,Monte Adranone,37.684074,13.139629,
http://www.wikidata.org/entity/Q3826082,Lagole,46.436977,12.386322,
http://www.wikidata.org/entity/Q3867423,Muro Tenente,40.538754,17.742287,
http://www.wikidata.org/entity/Q3891772,Palikè,37.331677,14.698109,
http://www.wikidata.org/entity/Q3874140,necropoli del Crocifisso,42.21630278,14.14303889,
http://www.wikidata.org/entity/Q3886330,Sotterranei di Orvieto,42.716587,12.11298,
http://www.wikidata.org/entity/Q3825847,lago del Frassino,45.436708333333,10.667125,
http://www.wikidata.org/entity/Q3825559,Laghetto della Costa,45.2695,11.7435,
http://www.wikidata.org/entity/Q3839042,Lucus Angitiae,41.970771,13.460661,11153713
http://www.wikidata.org/entity/Q3861964,Monte San Mauro,37.217025,14.46890833,10626427
http://www.wikidata.org/entity/Q3893449,Pantheon di Santa Maria in Stelle,45.497084106553,11.037800763123,
http://www.wikidata.org/entity/Q3879891,nuraghe Zuras,40.134111111111,8.7789444444444,
http://www.wikidata.org/entity/Q3838403,Luceoli,43.43962,12.63253,
http://www.wikidata.org/entity/Q3880770,Ocriticum,42.00298611,13.99021111,11153714
http://www.wikidata.org/entity/Q3867832,Museo civico e Foro romano di Assisi,43.0696,12.6138,
http://www.wikidata.org/entity/Q3879890,nuraghe Pranu,39.7823,9.4439,
http://www.wikidata.org/entity/Q3895456,parco archeologico del Colle Garampo,44.13653333,12.24163056,
http://www.wikidata.org/entity/Q3874143,necropoli dell'Esquilino,41.8957,12.5022,
http://www.wikidata.org/entity/Q3852985,Mausoleo di Ummidia Quadratilla,41.482565,13.822098,10300180
http://www.wikidata.org/entity/Q3880684,Occhiolà,37.2351,14.6231,
http://www.wikidata.org/entity/Q3801614,Ipogeo di via Dino Compagni,41.8716,12.5175,
http://www.wikidata.org/entity/Q3892331,Pallanum,42.03194444,14.39527778,
http://www.wikidata.org/entity/Q3874151,necropoli di Is Loccis-Santus,39.1196,8.493,
http://www.wikidata.org/entity/Q3862338,Monteroni,41.94293,12.13142,8956966
http://www.wikidata.org/entity/Q3860609,Mondeval,46.46658,12.09392,
http://www.wikidata.org/entity/Q3827093,Larinum,41.805277777778,14.916944444444,
